当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
0.000000	-0.000319	0.000000	0.000000	0.528710	0.000000	0.000000	0.001010	0.000000	0.000000	0.001016	-0.052521
0.009000	-0.000319	0.000000	0.000000	-0.608616	0.000005	0.000011	0.001010	0.000000	0.000000	0.001016	0.257058
0.019000	-0.000319	0.000000	0.000000	0.763309	-0.000016	-0.000027	0.001010	0.000000	0.000000	0.001016	-0.028860
0.029000	-0.000319	0.000000	0.000000	0.553211	-0.000031	-0.000078	0.001010	0.000000	0.000000	0.001016	0.072423
0.039000	-0.000319	0.000000	0.000000	0.260038	-0.000050	-0.000131	0.001010	0.000000	0.000000	0.001016	-0.023609
0.049000	-0.000319	0.000000	0.000000	0.119222	-0.000063	-0.000177	0.001010	0.000000	0.000000	0.001016	0.185418
0.059000	-0.000319	0.000000	0.000000	-0.243630	-0.000092	-0.000249	0.001010	0.000000	0.000000	0.001016	-0.073440
0.069000	-0.000319	0.000000	0.000000	-0.233376	-0.000107	-0.000310	0.001010	0.000000	0.000000	0.001016	-0.024636
0.079000	-0.000319	0.000000	0.000000	-0.028876	-0.000116	-0.000347	0.001011	0.000000	0.000000	0.001016	0.025975
0.089000	-0.000319	0.000000	0.000000	2.491592	-0.000125	-0.000377	0.001011	0.000000	0.000000	0.001016	0.110826
0.099000	-0.000319	0.004987	1.000000	1.601145	-0.000460	0.004563	0.000001	0.000000	0.000000	0.000006	0.152044
0.109000	-0.000319	0.010472	1.000000	0.478545	-0.000152	0.009573	0.000000	0.000000	0.000000	0.000006	-0.097962
0.119000	-0.000319	0.010472	0.000000	-2.048887	-0.000018	0.008491	0.001010	0.000000	0.000000	0.001016	-0.068183
0.129000	-0.000319	0.006981	1.000000	0.143624	0.000076	0.004905	0.000000	0.000000	0.000000	0.000006	-0.059080
0.139000	-0.000319	0.002909	1.000000	0.632102	0.000162	0.000068	0.000000	0.000000	0.000000	0.000007	0.059181
0.149000	-0.000319	0.002909	0.000000	-1.909853	0.000228	0.000022	0.001010	0.000000	0.000000	0.001017	0.019174
0.159000	-0.000319	0.000000	0.000000	0.372421	0.000371	0.000026	0.001010	0.000000	0.000000	0.001017	0.061771
0.169000	-0.000331	0.000000	0.000000	-1.140295	0.000525	0.000059	0.001011	0.000000	0.000000	0.001017	0.012547
0.179000	-0.000331	0.000000	0.000000	-1.566357	0.000692	0.000121	0.001011	0.000000	0.000000	0.001018	-0.022441
0.189000	-0.000368	0.000000	0.000000	-0.340618	0.000875	0.000221	0.001011	0.000000	0.000000	0.001018	0.042488
0.199000	-0.000478	0.000000	0.000000	0.539371	0.001065	0.000342	0.001011	0.000000	0.000000	0.001019	0.043893
0.209000	-0.000626	0.000000	0.000000	-1.503041	0.001259	0.000473	0.001011	0.000000	0.000000	0.001019	0.155805
0.219000	-0.000785	0.000000	0.000000	-0.907624	0.001447	0.000588	0.001011	0.000000	0.000000	0.001020	-0.104672
0.229000	-0.000932	0.000000	0.000000	-0.766397	0.001656	0.000731	0.001012	0.000000	0.000000	0.001021	-0.023353
