当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
0.490000	-0.015027	0.000000	0.000000	0.523416	0.000402	0.002582	0.001010	0.000000	0.000000	0.001018	-0.167830
0.500000	-0.015554	-0.004987	1.000000	1.110627	-0.000142	-0.002124	0.000001	0.000000	0.000000	0.000008	0.079109
0.511000	-0.016106	-0.004987	0.000000	-0.198681	0.000418	-0.001082	0.001010	0.000000	0.000000	0.001018	0.178470
0.521000	-0.016585	-0.004987	0.000000	-0.313526	0.000880	-0.000808	0.001011	0.000000	0.000000	0.001018	-0.089411
0.530000	-0.017038	0.000000	1.000000	2.100962	-0.000139	0.004443	0.000001	0.000000	0.000000	0.000009	0.021932
0.540000	-0.017480	0.000000	0.000000	-0.917517	0.000416	0.003028	0.001010	0.000000	0.000000	0.001018	-0.017124
0.551000	-0.017946	-0.004987	1.000000	-2.022387	-0.000006	-0.001775	0.000001	0.000000	0.000000	0.000008	0.065062
0.561000	-0.018363	0.000000	1.000000	-2.275925	0.000057	0.004030	0.000000	0.000000	0.000000	0.000008	-0.051474
0.570000	-0.018805	0.000000	0.000000	-0.459681	0.000522	0.003083	0.001010	0.000000	0.000000	0.001018	0.087098
0.580000	-0.019246	0.000000	0.000000	-1.719550	0.001004	0.003262	0.001010	0.000000	0.000000	0.001018	-0.033093
0.591000	-0.019762	-0.004987	1.000000	0.452851	0.000095	-0.001528	0.000001	0.000000	0.000000	0.000008	0.160999
0.601000	-0.020252	-0.004987	0.000000	0.612788	0.000510	-0.000826	0.001010	0.000000	0.000000	0.001018	-0.071291
0.610000	-0.020731	0.000000	1.000000	-0.338521	0.000009	0.004386	0.000001	0.000000	0.000000	0.000008	0.112277
0.620000	-0.021209	-0.008727	1.000000	0.996067	-0.000009	-0.005550	0.000000	0.000000	0.000000	0.000008	0.000230
0.631000	-0.021700	-0.008727	0.000000	-0.604115	0.000454	-0.003849	0.001010	0.000000	0.000000	0.001017	0.009756
0.641000	-0.022129	-0.008727	0.000000	-1.387060	0.000905	-0.003608	0.001010	0.000000	0.000000	0.001018	0.014203
0.650000	-0.022546	-0.008727	0.000000	0.387677	0.001347	-0.003376	0.001011	0.000000	0.000000	0.001018	0.104916
0.660000	-0.022963	-0.004987	1.000000	-1.097909	0.000017	0.000567	0.000001	0.000000	0.000000	0.000009	0.057271
0.671000	-0.023405	0.000000	1.000000	0.306920	-0.000022	0.005516	0.000000	0.000000	0.000000	0.000008	-0.049242
0.681000	-0.023797	0.000000	0.000000	0.384917	0.000417	0.003998	0.001010	0.000000	0.000000	0.001018	-0.016226
0.690000	-0.024190	0.000000	0.000000	-0.955872	0.000854	0.004101	0.001010	0.000000	0.000000	0.001018	-0.124922
0.700000	-0.024607	-0.008727	1.000000	0.426740	0.000107	-0.004471	0.000001	0.000000	0.000000	0.000008	-0.065862
0.710000	-0.025024	-0.008727	0.000000	0.515378	0.000492	-0.002729	0.001010	0.000000	0.000000	0.001018	0.082912
0.721000	-0.025527	-0.008727	0.000000	1.469069	0.000908	-0.002463	0.001011	0.000000	0.000000	0.001018	0.059566
0.731000	-0.025981	-0.004987	1.000000	-0.622464	-0.000069	0.001500	0.000001	0.000000	0.000000	0.000009	-0.043294
0.740000	-0.026422	-0.004987	0.000000	0.394327	0.000369	0.001146	0.001010	0.000000	0.000000	0.001018	0.034245
0.750000	-0.026815	-0.004987	0.000000	-0.313035	0.000758	0.001307	0.001011	0.000000	0.000000	0.001018	-0.023569
0.761000	-0.027244	0.000000	1.000000	-0.301214	-0.000123	0.006448	0.000001	0.000000	0.000000	0.000009	0.003300
0.771000	-0.027612	0.000000	0.000000	-0.117269	0.000351	0.004101	0.001010	0.000000	0.000000	0.001018	-0.099570
0.780000	-0.027968	-0.008727	1.000000	0.811510	0.000053	-0.004556	0.000001	0.000000	0.000000	0.000008	0.109955
0.790000	-0.028311	-0.008727	0.000000	-0.782656	0.000429	-0.002831	0.001010	0.000000	0.000000	0.001018	0.007979
0.801000	-0.028729	-0.008727	0.000000	-1.376824	0.000824	-0.002649	0.001011	0.000000	0.000000	0.001018	-0.029231
0.811000	-0.029097	-0.004987	1.000000	-1.087448	0.000086	0.001274	0.000001	0.000000	0.000000	0.000009	0.101780
0.820000	-0.029477	-0.004987	0.000000	-1.505035	0.000408	0.000946	0.001010	0.000000	0.000000	0.001018	-0.035611
0.830000	-0.029857	-0.004987	0.000000	1.029571	0.000777	0.001071	0.001011	0.000000	0.000000	0.001019	0.246084
