当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
0.450000	-0.005618	0.006981	0.000000	-0.759678	0.000316	0.004821	0.001010	0.000000	0.000000	0.001017	0.000098	0.002799
0.460000	-0.005949	0.010472	1.000000	-0.013677	-0.000040	0.008560	0.000000	0.000000	0.000000	0.000008	-0.010068	0.004784
0.470000	-0.006281	0.000000	1.000000	0.046076	-0.000020	-0.004013	0.000000	0.000000	0.000000	0.000007	-0.007367	0.019149
0.479000	-0.006624	0.000000	0.000000	1.079801	0.000336	-0.002828	0.001010	0.000000	0.000000	0.001017	-0.007367	0.019149
0.490000	-0.007029	0.000000	0.000000	-1.102523	0.000696	-0.002551	0.001010	0.000000	0.000000	0.001018	-0.007367	0.019149
0.500000	-0.007409	0.000000	0.000000	-0.124871	0.001064	-0.002253	0.001011	0.000000	0.000000	0.001018	-0.007367	0.019149
0.510000	-0.007789	0.000000	0.000000	-0.730471	0.001438	-0.001940	0.001011	0.000000	0.000000	0.001018	-0.007367	0.019149
0.520000	-0.008170	0.006981	1.000000	-0.467269	-0.000072	0.005366	0.000001	0.000000	0.000000	0.000009	0.012402	0.003163
0.530000	-0.008587	0.002909	1.000000	-0.104545	-0.000036	-0.000443	0.000000	0.000000	0.000000	0.000008	-0.004876	0.013406
0.540000	-0.008967	0.002909	0.000000	-1.220745	0.000407	-0.000048	0.001010	0.000000	0.000000	0.001018	-0.004876	0.013406
0.550000	-0.009359	0.004987	0.000000	0.013899	0.000848	0.000253	0.001010	0.000000	0.000000	0.001018	-0.004876	0.013406
0.560000	-0.009777	0.004987	0.000000	1.540138	0.001300	0.000581	0.001011	0.000000	0.000000	0.001019	-0.004876	0.013406
0.570000	-0.010243	0.006981	1.000000	0.523416	0.000105	0.005003	0.000001	0.000000	0.000000	0.000009	-0.006267	-0.016783
0.580000	-0.010684	0.000000	1.000000	1.784696	0.000079	-0.003583	0.000000	0.000000	0.000000	0.000008	0.007911	0.011106
0.590000	-0.011163	0.000000	0.000000	-0.198681	0.000526	-0.002126	0.001010	0.000000	0.000000	0.001018	0.007911	0.011106
0.600000	-0.011653	0.000000	0.000000	-0.894108	0.001015	-0.001733	0.001010	0.000000	0.000000	0.001018	0.007911	0.011106
0.610000	-0.012218	0.000000	0.000000	-0.313526	0.001508	-0.001327	0.001011	0.000000	0.000000	0.001019	0.007911	0.011106
0.620000	-0.012757	0.000000	0.000000	0.219322	0.002004	-0.000915	0.001011	0.000000	0.000000	0.001019	0.007911	0.011106
0.630000	-0.013273	0.000000	0.000000	2.100962	0.002501	-0.000500	0.001011	0.000000	0.000000	0.001020	0.007911	0.011106
0.640000	-0.013775	0.000000	0.000000	-0.171235	0.002997	-0.000087	0.001011	0.000000	0.000000	0.001020	0.007911	0.011106
0.650000	-0.014315	0.000000	1.000000	-2.022387	-0.000140	0.000322	0.000001	0.000000	0.000000	0.000011	-0.009175	0.006506
0.660000	-0.014806	0.000000	0.000000	-0.514743	0.000472	0.000557	0.001011	0.000000	0.000000	0.001019	-0.009175	0.006506
0.670000	-0.015309	0.000000	0.000000	-2.275925	0.000977	0.000947	0.001011	0.000000	0.000000	0.001020	-0.009175	0.006506
0.680000	-0.015812	0.000000	0.000000	0.870984	0.001479	0.001331	0.001011	0.000000	0.000000	0.001020	-0.009175	0.006506
0.690000	-0.016364	0.000000	0.000000	-0.459681	0.001976	0.001705	0.001011	0.000000	0.000000	0.001021	-0.009175	0.006506
0.700000	-0.016891	0.000000	0.000000	-0.330935	0.002468	0.002067	0.001011	0.000000	0.000000	0.001022	-0.009175	0.006506
0.710000	-0.017431	0.000000	0.000000	-1.719550	0.002954	0.002415	0.001011	0.000000	0.000000	0.001023	-0.009175	0.006506
0.720000	-0.017971	0.000000	1.000000	-0.712910	-0.000223	0.002746	0.000001	0.000000	0.000000	0.000014	0.016100	0.004529
0.729000	-0.018474	0.000000	0.000000	0.612788	0.000462	0.001357	0.001011	0.000000	0.000000	0.001020	0.016100	0.004529
0.740000	-0.019001	0.000000	0.000000	1.122767	0.000975	0.001628	0.001011	0.000000	0.000000	0.001020	0.016100	0.004529
0.750000	-0.019479	0.000000	0.000000	-0.338521	0.001492	0.001915	0.001011	0.000000	0.000000	0.001021	0.016100	0.004529
0.760000	-0.019946	0.000000	0.000000	0.002298	0.002010	0.002213	0.001011	0.000000	0.000000	0.001022	0.016100	0.004529
0.770000	-0.020436	0.000000	0.000000	0.996067	0.002528	0.002515	0.001011	0.000000	0.000000	0.001023	0.016100	0.004529
0.780000	-0.020964	-0.014960	1.000000	0.142034	0.000051	-0.012143	0.000001	0.000000	0.000000	0.000014	0.000976	-0.006041
0.790000	-0.021479	-0.014960	0.000000	-1.387060	0.000461	-0.004220	0.001011	0.000000	0.000000	0.001020	0.000976	-0.006041
0.800000	-0.022006	0.000000	1.000000	0.572714	-0.000191	0.011303	0.000001	0.000000	0.000000	0.000010	0.010492	0.003877
0.810000	-0.022497	0.000000	0.000000	-1.097909	0.000307	0.006455	0.001010	0.000000	0.000000	0.001019	0.010492	0.003877
0.820000	-0.023000	0.000000	0.000000	-0.492424	0.000692	0.006582	0.001011	0.000000	0.000000	0.001019	0.010492	0.003877
0.830000	-0.023417	-0.004987	1.000000	0.384917	-0.000344	0.001710	0.000001	0.000000	0.000000	0.000009	0.003069	-0.001623
0.840000	-0.023810	-0.004987	0.000000	-1.249219	0.000245	0.001100	0.001010	0.000000	0.000000	0.001018	0.003069	-0.001623
0.850000	-0.024178	0.000000	1.000000	0.426740	-0.000121	0.006186	0.000001	0.000000	0.000000	0.000009	-0.009559	-0.006586
0.860000	-0.024570	0.000000	0.000000	0.829119	0.000359	0.003963	0.001010	0.000000	0.000000	0.001018	-0.009559	-0.006586
0.870000	-0.024926	0.000000	0.000000	0.515378	0.000791	0.003993	0.001011	0.000000	0.000000	0.001018	-0.009559	-0.006586
0.880000	-0.025269	-0.008727	1.000000	-0.432938	0.000141	-0.004663	0.000001	0.000000	0.000000	0.000009	0.005957	0.014691
0.890000	-0.025650	0.000000	1.000000	0.394327	0.000106	0.005979	0.000000	0.000000	0.000000	0.000008	-0.006225	0.003425
0.900000	-0.026079	0.000000	0.000000	-0.235693	0.000484	0.004300	0.001010	0.000000	0.000000	0.001018	-0.006225	0.003425
0.910000	-0.026484	0.000000	0.000000	-0.313035	0.000911	0.004418	0.001010	0.000000	0.000000	0.001018	-0.006225	0.003425
0.920000	-0.026901	0.000000	0.000000	0.032995	0.001340	0.004557	0.001011	0.000000	0.000000	0.001018	-0.006225	0.003425
0.930000	-0.027306	0.000000	0.000000	-0.301214	0.001770	0.004710	0.001011	0.000000	0.000000	0.001019	-0.006225	0.003425
0.940000	-0.027784	0.000000	0.000000	-0.995705	0.002199	0.004871	0.001011	0.000000	0.000000	0.001020	-0.006225	0.003425
0.950000	-0.028213	0.000000	0.000000	-0.117269	0.002625	0.005038	0.001011	0.000000	0.000000	0.001020	-0.006225	0.003425
0.960000	-0.028630	0.000000	0.000000	1.099553	0.003047	0.005206	0.001011	0.000000	0.000000	0.001021	-0.006225	0.003425
0.970000	-0.029023	0.000000	1.000000	-0.782656	0.000091	0.005370	0.000001	0.000000	0.000000	0.000012	0.008115	0.000798
0.979000	-0.029403	0.000000	0.000000	-0.292310	0.000451	0.002567	0.001011	0.000000	0.000000	0.001019	0.008115	0.000798
0.990000	-0.029820	0.000000	0.000000	-1.376824	0.000899	0.002652	0.001011	0.000000	0.000000	0.001020	0.008115	0.000798
1.000000	-0.030213	0.002909	0.000000	1.017795	0.001360	0.002783	0.001011	0.000000	0.000000	0.001021	0.008115	0.000798
1.010000	-0.030618	0.002909	1.000000	-1.505035	0.000236	0.005860	0.000001	0.000000	0.000000	0.000011	-0.010874	-0.003561
1.020000	-0.031047	0.000000	0.000000	2.460843	0.000563	0.003000	0.001011	0.000000	0.000000	0.001019	-0.010874	-0.003561
1.030000	-0.031538	0.000000	0.000000	1.029571	0.001075	0.003127	0.001011	0.000000	0.000000	0.001020	-0.010874	-0.003561
1.040000	-0.032028	0.000000	1.000000	0.004948	0.000198	0.000412	0.000001	0.000000	0.000000	0.000010	0.004002	-0.010568
1.050000	-0.032556	0.000000	0.000000	0.554055	0.000619	0.000482	0.001010	0.000000	0.000000	0.001019	0.004002	-0.010568
1.060000	-0.033108	0.000000	0.000000	0.216178	0.001172	0.000781	0.001011	0.000000	0.000000	0.001019	0.004002	-0.010568
1.070000	-0.033721	0.004987	1.000000	-0.556874	0.000041	0.006102	0.000001	0.000000	0.000000	0.000010	0.004691	-0.010525
1.080000	-0.034261	0.000000	1.000000	-0.789203	0.000068	-0.001175	0.000000	0.000000	0.000000	0.000008	-0.000031	0.000366
1.090000	-0.034825	0.000000	0.000000	0.245435	0.000646	-0.000473	0.001010	0.000000	0.000000	0.001018	-0.000031	0.000366
1.100000	-0.035389	0.000000	0.000000	-0.878695	0.001269	-0.000096	0.001010	0.000000	0.000000	0.001018	-0.000031	0.000366
1.110000	-0.036039	0.000000	0.000000	-0.134907	0.001905	0.000321	0.001011	0.000000	0.000000	0.001019	-0.000031	0.000366
1.120000	-0.036628	0.000000	0.000000	0.590958	0.002549	0.000769	0.001011	0.000000	0.000000	0.001019	-0.000031	0.000366
1.130000	-0.037278	0.000000	0.000000	-0.314457	0.003199	0.001238	0.001011	0.000000	0.000000	0.001020	-0.000031	0.000366
1.140000	-0.037965	0.000000	1.000000	-0.395337	0.000146	0.001719	0.000001	0.000000	0.000000	0.000010	-0.007347	0.007249
1.150000	-0.038726	0.000000	0.000000	-1.319658	0.000691	0.001376	0.001011	0.000000	0.000000	0.001019	-0.007347	0.007249
1.160000	-0.039401	0.002909	1.000000	-2.401054	-0.000091	0.004751	0.000001	0.000000	0.000000	0.000009	0.016335	0.013284
1.170000	-0.040026	0.002909	0.000000	-1.669607	0.000636	0.003293	0.001010	0.000000	0.000000	0.001018	0.016335	0.013284
1.180000	-0.040676	0.000000	1.000000	0.266924	0.000052	0.000803	0.000001	0.000000	0.000000	0.000009	0.012323	0.016971
1.190000	-0.041425	0.000000	0.000000	0.247362	0.000728	0.000974	0.001010	0.000000	0.000000	0.001018	0.012323	0.016971
1.200000	-0.042124	0.000000	0.000000	0.810149	0.001439	0.001453	0.001011	0.000000	0.000000	0.001018	0.012323	0.016971
1.210000	-0.042860	0.000000	0.000000	1.434332	0.002154	0.001956	0.001011	0.000000	0.000000	0.001019	0.012323	0.016971
1.220000	-0.043620	-0.008727	1.000000	-0.774140	-0.000072	-0.006255	0.000001	0.000000	0.000000	0.000009	0.010481	-0.019904
1.229000	-0.044356	-0.008727	0.000000	0.583327	0.000674	-0.003078	0.001010	0.000000	0.000000	0.001018	0.010481	-0.019904
1.240000	-0.045154	0.000000	1.000000	-0.589802	-0.000180	0.006285	0.000001	0.000000	0.000000	0.000009	0.001210	0.008892
1.250000	-0.045841	0.000000	0.000000	-0.713496	0.000603	0.004511	0.001010	0.000000	0.000000	0.001018	0.001210	0.008892
1.260000	-0.046515	0.000000	0.000000	0.835217	0.001291	0.004960	0.001011	0.000000	0.000000	0.001019	0.001210	0.008892
1.270000	-0.047202	-0.004987	1.000000	-1.800142	-0.000074	0.000421	0.000001	0.000000	0.000000	0.000009	0.015832	0.010243
1.280000	-0.047987	-0.004987	0.000000	-0.011049	0.000650	0.000716	0.001010	0.000000	0.000000	0.001018	0.015832	0.010243
1.290000	-0.048711	-0.004987	0.000000	-0.837030	0.001327	0.001163	0.001011	0.000000	0.000000	0.001019	0.015832	0.010243
1.300000	-0.049398	-0.008727	1.000000	0.950171	-0.000200	-0.002137	0.000001	0.000000	0.000000	0.000009	0.014424	0.006713
1.310000	-0.050048	-0.008727	0.000000	1.508542	0.000580	-0.000854	0.001010	0.000000	0.000000	0.001018	0.014424	0.006713
1.320000	-0.050735	0.000000	1.000000	0.216698	-0.000106	0.008332	0.000001	0.000000	0.000000	0.000008	0.003552	-0.004093
1.330000	-0.051373	0.000000	0.000000	1.048006	0.000614	0.005762	0.001010	0.000000	0.000000	0.001018	0.003552	-0.004093
1.340000	-0.052011	0.000000	0.000000	0.763992	0.001287	0.006051	0.001011	0.000000	0.000000	0.001018	0.003552	-0.004093
1.350000	-0.052661	0.000000	0.000000	0.212930	0.001962	0.006365	0.001011	0.000000	0.000000	0.001019	0.003552	-0.004093
1.360000	-0.053421	-0.004987	1.000000	-0.537322	-0.000049	0.001709	0.000001	0.000000	0.000000	0.000009	-0.018053	0.006753
1.370000	-0.054084	-0.004987	0.000000	-0.902322	0.000665	0.001356	0.001010	0.000000	0.000000	0.001018	-0.018053	0.006753
1.380000	-0.054734	-0.008727	1.000000	-0.909016	0.000038	-0.002036	0.000001	0.000000	0.000000	0.000009	0.006482	0.004509
1.390000	-0.055372	-0.014960	1.000000	1.094465	0.000055	-0.007138	0.000000	0.000000	0.000000	0.000008	-0.004559	0.004822
1.400000	-0.056059	-0.014960	0.000000	1.851609	0.000675	-0.004527	0.001010	0.000000	0.000000	0.001018	-0.004559	0.004822
1.410000	-0.056672	0.000000	1.000000	-1.647120	-0.000012	0.010916	0.000000	0.000000	0.000000	0.000008	-0.021248	-0.007449
1.420000	-0.057298	0.000000	0.000000	-3.268945	0.000610	0.008008	0.001010	0.000000	0.000000	0.001018	-0.021248	-0.007449
1.430000	-0.057948	0.000000	0.000000	0.114420	0.001226	0.008250	0.001010	0.000000	0.000000	0.001018	-0.021248	-0.007449
1.440000	-0.058659	-0.004987	1.000000	1.118192	-0.000148	0.003520	0.000001	0.000000	0.000000	0.000008	-0.008891	-0.004530
1.450000	-0.059273	-0.004987	0.000000	-0.874437	0.000559	0.002601	0.001010	0.000000	0.000000	0.001018	-0.008891	-0.004530
1.460000	-0.059861	-0.008727	1.000000	-0.133597	-0.000009	-0.000892	0.000001	0.000000	0.000000	0.000008	0.006344	0.003823
1.470000	-0.060426	-0.004987	1.000000	0.128463	0.000063	0.003421	0.000000	0.000000	0.000000	0.000008	0.002967	0.014892
1.479000	-0.060990	-0.004987	0.000000	0.118047	0.000670	0.002762	0.001010	0.000000	0.000000	0.001017	0.002967	0.014892
1.490000	-0.061615	-0.004987	0.000000	0.491100	0.001303	0.003037	0.001010	0.000000	0.000000	0.001018	0.002967	0.014892
1.500000	-0.062204	-0.008727	1.000000	-0.969737	0.000155	-0.000409	0.000001	0.000000	0.000000	0.000008	0.011363	-0.013137
1.510000	-0.062830	-0.008727	0.000000	0.012394	0.000691	0.000039	0.001010	0.000000	0.000000	0.001018	0.011363	-0.013137
