当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
0.490000	-0.009801	0.005818	1.000000	0.523416	0.000022	0.004178	0.000000	0.000000	0.000000	0.000007	-0.167830
0.500000	-0.010329	0.005818	1.000000	1.110627	0.000001	0.003792	0.000000	0.000000	0.000000	0.000007	0.079109
0.510000	-0.010807	0.000000	1.000000	-0.198681	0.000045	-0.002360	0.000000	0.000000	0.000000	0.000007	0.178470
0.520000	-0.011273	0.000000	1.000000	-0.313526	0.000078	-0.001644	0.000000	0.000000	0.000000	0.000007	-0.089411
0.530000	-0.011751	0.002909	1.000000	2.100962	0.000103	0.001911	0.000000	0.000000	0.000000	0.000007	0.021932
0.539000	-0.012254	0.000000	1.000000	-0.917517	0.000096	-0.000949	0.000000	0.000000	0.000000	0.000007	-0.017124
0.550000	-0.012819	0.000000	1.000000	-2.022387	0.000031	-0.000396	0.000000	0.000000	0.000000	0.000007	0.065062
0.560000	-0.013334	0.000000	1.000000	-2.275925	0.000027	0.000065	0.000000	0.000000	0.000000	0.000007	-0.051474
0.570000	-0.013874	0.000000	1.000000	-0.459681	0.000004	0.000455	0.000000	0.000000	0.000000	0.000007	0.087098
0.579000	-0.014426	0.000000	1.000000	-1.719550	-0.000035	0.000760	0.000000	0.000000	0.000000	0.000007	-0.033093
0.590000	-0.015027	-0.003491	1.000000	0.452851	-0.000105	-0.002487	0.000000	0.000000	0.000000	0.000007	0.160999
0.600000	-0.015579	-0.003491	1.000000	0.612788	-0.000121	-0.001699	0.000000	0.000000	0.000000	0.000007	-0.071291
0.610000	-0.016082	-0.003491	1.000000	-0.338521	-0.000077	-0.001030	0.000000	0.000000	0.000000	0.000007	0.112277
0.619000	-0.016572	0.000000	1.000000	0.996067	-0.000049	0.003001	0.000000	0.000000	0.000000	0.000007	0.000230
0.630000	-0.017100	0.000000	1.000000	-0.604115	-0.000067	0.002806	0.000000	0.000000	0.000000	0.000007	0.009756
0.640000	-0.017590	0.000000	1.000000	-1.387060	-0.000039	0.002607	0.000000	0.000000	0.000000	0.000007	0.014203
0.650000	-0.018069	0.000000	1.000000	0.387677	-0.000001	0.002416	0.000000	0.000000	0.000000	0.000007	0.104916
0.660000	-0.018547	0.000000	1.000000	-1.097909	0.000022	0.002223	0.000000	0.000000	0.000000	0.000007	0.057271
0.670000	-0.019087	-0.003491	1.000000	0.306920	-0.000020	-0.001451	0.000000	0.000000	0.000000	0.000007	-0.049242
0.680000	-0.019602	-0.003491	1.000000	0.384917	-0.000013	-0.000967	0.000000	0.000000	0.000000	0.000007	-0.016226
0.690000	-0.020117	-0.003491	1.000000	-0.955872	-0.000004	-0.000524	0.000000	0.000000	0.000000	0.000007	-0.124922
0.700000	-0.020633	0.000000	1.000000	0.426740	0.000013	0.003377	0.000000	0.000000	0.000000	0.000007	-0.065862
0.710000	-0.021172	0.002909	1.000000	0.515378	0.000007	0.006029	0.000000	0.000000	0.000000	0.000007	0.082912
0.720000	-0.021663	0.002909	1.000000	1.469069	0.000052	0.005253	0.000000	0.000000	0.000000	0.000007	0.059566
0.730000	-0.022166	-0.003491	1.000000	-0.622464	0.000078	-0.001847	0.000000	0.000000	0.000000	0.000007	-0.043294
0.740000	-0.022657	0.000000	1.000000	0.394327	0.000119	0.002199	0.000000	0.000000	0.000000	0.000007	0.034245
0.750000	-0.023209	0.000000	1.000000	-0.313035	0.000088	0.002079	0.000000	0.000000	0.000000	0.000007	-0.023569
0.760000	-0.023736	0.000000	1.000000	-0.301214	0.000098	0.001986	0.000000	0.000000	0.000000	0.000007	0.003300
0.770000	-0.024288	0.000000	1.000000	-0.117269	0.000087	0.001918	0.000000	0.000000	0.000000	0.000007	-0.099570
0.780000	-0.024865	0.002909	1.000000	0.811510	0.000071	0.004799	0.000000	0.000000	0.000000	0.000007	0.109955
0.789000	-0.025441	0.004987	1.000000	-0.782656	0.000059	0.006326	0.000000	0.000000	0.000000	0.000007	0.007979
0.800000	-0.026067	0.004987	1.000000	-1.376824	0.000021	0.005475	0.000000	0.000000	0.000000	0.000007	-0.029231
0.810000	-0.026643	0.000000	1.000000	-1.087448	0.000073	-0.000219	0.000000	0.000000	0.000000	0.000007	0.101780
0.820000	-0.027232	0.006981	1.000000	-1.505035	0.000106	0.007061	0.000000	0.000000	0.000000	0.000007	-0.035611
0.829000	-0.027845	0.006981	1.000000	1.029571	0.000133	0.006118	0.000000	0.000000	0.000000	0.000007	0.246084
0.840000	-0.028532	0.002909	1.000000	-1.056759	0.000082	0.001218	0.000000	0.000000	0.000000	0.000007	0.040018
0.850000	-0.029207	0.000000	1.000000	0.554055	0.000086	-0.001653	0.000000	0.000000	0.000000	0.000007	0.000495
0.860000	-0.029943	0.000000	1.000000	0.469107	0.000048	-0.001033	0.000000	0.000000	0.000000	0.000007	0.021618
0.869000	-0.030691	0.010472	1.000000	-0.556874	0.000024	0.010029	0.000000	0.000000	0.000000	0.000007	-0.105247
0.880000	-0.031513	0.002909	1.000000	0.036597	-0.000025	0.001157	0.000000	0.000000	0.000000	0.000007	-0.000313
0.890000	-0.032261	0.002909	1.000000	0.245435	0.000042	0.001400	0.000000	0.000000	0.000000	0.000007	-0.078920
0.900000	-0.033034	0.010472	1.000000	-0.134907	0.000093	0.009228	0.000000	0.000000	0.000000	0.000007	-0.087869
0.910000	-0.033856	0.010472	1.000000	-0.314457	0.000116	0.008154	0.000000	0.000000	0.000000	0.000007	0.059096
0.920000	-0.034813	0.004987	1.000000	0.724924	0.000024	0.001746	0.000000	0.000000	0.000000	0.000007	-0.073471
0.930000	-0.035733	0.004987	1.000000	-1.319658	0.000037	0.001973	0.000000	0.000000	0.000000	0.000007	-0.039534
0.940000	-0.036653	0.004987	1.000000	1.328352	0.000078	0.002233	0.000000	0.000000	0.000000	0.000007	0.163353
0.950000	-0.037610	0.000000	1.000000	-1.669607	0.000077	-0.002524	0.000000	0.000000	0.000000	0.000007	-0.240105
0.960000	-0.038689	0.004987	1.000000	1.697064	-0.000007	0.003613	0.000000	0.000000	0.000000	0.000007	0.123229
0.970000	-0.039719	0.004987	1.000000	0.247362	-0.000014	0.003731	0.000000	0.000000	0.000000	0.000007	0.026692
0.980000	-0.040762	0.004987	1.000000	1.434332	-0.000012	0.003805	0.000000	0.000000	0.000000	0.000007	0.081015
0.990000	-0.041854	0.005818	1.000000	-1.990353	-0.000047	0.004681	0.000000	0.000000	0.000000	0.000007	0.104808
1.000000	-0.043056	0.005818	1.000000	0.583327	-0.000164	0.004547	0.000000	0.000000	0.000000	0.000007	-0.077414
1.010000	-0.044135	0.000000	1.000000	0.889196	-0.000078	-0.001366	0.000000	0.000000	0.000000	0.000007	0.012102
1.020000	-0.045252	0.000000	1.000000	-0.713496	-0.000032	-0.000385	0.000000	0.000000	0.000000	0.000007	-0.058980
1.030000	-0.046417	0.006981	1.000000	1.583176	-0.000028	0.007475	0.000000	0.000000	0.000000	0.000007	0.083522
1.039000	-0.047533	0.000000	1.000000	-1.800142	0.000038	-0.000008	0.000000	0.000000	0.000000	0.000007	0.102430
1.050000	-0.048809	0.000000	1.000000	-0.837030	-0.000072	0.000761	0.000000	0.000000	0.000000	0.000007	-0.001105
1.060000	-0.049987	0.000000	1.000000	0.671344	-0.000033	0.001426	0.000000	0.000000	0.000000	0.000007	0.144244
1.070000	-0.051213	0.000000	1.000000	1.508542	-0.000057	0.001970	0.000000	0.000000	0.000000	0.000007	0.095017
1.079000	-0.052415	0.000000	1.000000	-0.409270	-0.000043	0.002401	0.000000	0.000000	0.000000	0.000007	0.035520
1.090000	-0.053740	0.000000	1.000000	1.048006	-0.000143	0.002754	0.000000	0.000000	0.000000	0.000007	0.021670
1.100000	-0.054930	0.002909	1.000000	0.212930	-0.000061	0.005955	0.000000	0.000000	0.000000	0.000007	0.076399
1.110000	-0.056169	0.002909	1.000000	0.675344	-0.000036	0.005665	0.000000	0.000000	0.000000	0.000007	-0.180533
1.119000	-0.057433	-0.004987	1.000000	-0.902322	0.000000	-0.002454	0.000000	0.000000	0.000000	0.000007	-0.053732
1.130000	-0.058782	0.000000	1.000000	0.450884	-0.000044	0.003782	0.000000	0.000000	0.000000	0.000007	0.064818
1.140000	-0.060021	0.000000	1.000000	-0.455895	0.000042	0.003968	0.000000	0.000000	0.000000	0.000007	-0.090902
1.150000	-0.061333	-0.004987	1.000000	1.094465	0.000049	-0.000864	0.000000	0.000000	0.000000	0.000007	0.048218
1.160000	-0.062658	-0.004987	1.000000	-2.124808	0.000039	0.000145	0.000000	0.000000	0.000000	0.000007	0.185161
1.170000	-0.064093	-0.004987	1.000000	-1.647120	-0.000098	0.000962	0.000000	0.000000	0.000000	0.000007	-0.074494
1.180000	-0.065394	-0.008727	1.000000	0.114420	-0.000045	-0.002093	0.000000	0.000000	0.000000	0.000007	-0.326894
1.190000	-0.066755	-0.008727	1.000000	-0.452955	-0.000041	-0.000786	0.000000	0.000000	0.000000	0.000007	-0.088908
1.200000	-0.068105	-0.004987	1.000000	-0.874437	-0.000033	0.004087	0.000000	0.000000	0.000000	0.000007	0.111819
1.210000	-0.069564	-0.012467	1.000000	0.382345	-0.000161	-0.003169	0.000000	0.000000	0.000000	0.000007	0.063436
1.220000	-0.070914	-0.012467	1.000000	0.296669	-0.000159	-0.001735	0.000000	0.000000	0.000000	0.000007	-0.013360
1.230000	-0.072251	-0.008727	1.000000	0.128463	-0.000158	0.003189	0.000000	0.000000	0.000000	0.000007	0.148917
1.240000	-0.073563	-0.012467	1.000000	0.491100	-0.000159	-0.000291	0.000000	0.000000	0.000000	0.000007	0.011805
1.250000	-0.074974	-0.012467	1.000000	-1.313676	-0.000269	0.000517	0.000000	0.000000	0.000000	0.000007	0.113630
1.260000	-0.076262	-0.008727	1.000000	0.012394	-0.000240	0.004882	0.000000	0.000000	0.000000	0.000007	-0.096974
1.270000	-0.077501	-0.017453	1.000000	-0.744695	-0.000158	-0.004012	0.000000	0.000000	0.000000	0.000007	-0.096914
1.280000	-0.078678	-0.017453	1.000000	0.098849	-0.000041	-0.002616	0.000000	0.000000	0.000000	0.000007	0.081140
1.289000	-0.079831	-0.008727	1.000000	-0.777512	0.000030	0.007273	0.000000	0.000000	0.000000	0.000007	0.032838
1.300000	-0.081132	-0.008727	1.000000	-2.377073	-0.000087	0.006645	0.000000	0.000000	0.000000	0.000007	-0.014675
1.310000	-0.082309	-0.008727	1.000000	1.460258	-0.000047	0.006038	0.000000	0.000000	0.000000	0.000007	-0.001587
1.320000	-0.083438	-0.017453	1.000000	-2.395868	0.000034	-0.003247	0.000000	0.000000	0.000000	0.000007	0.018865
1.329000	-0.084517	-0.017453	1.000000	0.330553	0.000127	-0.002186	0.000000	0.000000	0.000000	0.000007	0.193453
1.340000	-0.085732	-0.008727	1.000000	-1.544063	0.000016	0.007421	0.000000	0.000000	0.000000	0.000007	0.156564
1.350000	-0.086860	-0.019635	1.000000	0.249414	0.000004	-0.004349	0.000000	0.000000	0.000000	0.000007	-0.080941
1.360000	-0.087940	-0.019635	1.000000	-0.026434	0.000041	-0.003159	0.000000	0.000000	0.000000	0.000007	0.112974
1.369000	-0.088995	-0.019635	1.000000	-0.021011	0.000058	-0.002138	0.000000	0.000000	0.000000	0.000007	0.167770
1.380000	-0.090099	-0.029920	1.000000	1.276896	-0.000024	-0.011603	0.000000	0.000000	0.000000	0.000007	-0.053647
1.390000	-0.091141	-0.029920	1.000000	-2.045111	-0.000057	-0.009088	0.000000	0.000000	0.000000	0.000007	0.075581
1.400000	-0.092172	-0.034907	1.000000	0.127219	-0.000130	-0.011946	0.000000	0.000000	0.000000	0.000007	0.044308
1.410000	-0.093141	-0.034907	1.000000	-0.438034	-0.000193	-0.009311	0.000000	0.000000	0.000000	0.000007	-0.112658
1.420000	-0.094122	-0.024933	1.000000	0.388939	-0.000312	0.002853	0.000000	0.000000	0.000000	0.000007	-0.058893
1.430000	-0.094932	-0.017453	1.000000	0.128887	-0.000276	0.010325	0.000000	0.000000	0.000000	0.000007	0.051988
1.440000	-0.095717	-0.017453	1.000000	0.160207	-0.000268	0.008812	0.000000	0.000000	0.000000	0.000007	-0.051107
1.450000	-0.096453	-0.023998	1.000000	0.273153	-0.000227	0.000839	0.000000	0.000000	0.000000	0.000007	0.102718
1.460000	-0.097201	-0.034907	1.000000	0.719178	-0.000239	-0.010217	0.000000	0.000000	0.000000	0.000007	0.045032
1.470000	-0.097814	-0.034907	1.000000	0.844362	-0.000151	-0.008430	0.000000	0.000000	0.000000	0.000007	0.149856
1.480000	-0.098379	-0.034907	1.000000	0.413229	-0.000104	-0.006928	0.000000	0.000000	0.000000	0.000007	-0.110240
1.490000	-0.098894	-0.023998	1.000000	-1.283689	-0.000068	0.005246	0.000000	0.000000	0.000000	0.000007	-0.113032
1.500000	-0.099372	-0.023998	1.000000	1.444666	-0.000043	0.004355	0.000000	0.000000	0.000000	0.000007	-0.118835
1.510000	-0.099777	-0.034907	1.000000	0.549696	0.000020	-0.007381	0.000000	0.000000	0.000000	0.000007	0.054166
1.520000	-0.100133	-0.034907	1.000000	2.363674	0.000052	-0.006209	0.000000	0.000000	0.000000	0.000007	0.056454
1.530000	-0.100464	-0.022440	1.000000	0.055920	0.000028	0.007218	0.000000	0.000000	0.000000	0.000007	0.004162
1.539000	-0.100771	-0.031998	1.000000	0.363487	-0.000010	-0.003799	0.000000	0.000000	0.000000	0.000007	-0.099178
1.550000	-0.101028	-0.031998	1.000000	-1.481866	-0.000026	-0.003400	0.000000	0.000000	0.000000	0.000007	-0.058711
1.560000	-0.101225	-0.021332	1.000000	-0.117584	-0.000021	0.007603	0.000000	0.000000	0.000000	0.000007	-0.070662
1.570000	-0.101372	-0.034907	1.000000	-1.742252	0.000003	-0.007608	0.000000	0.000000	0.000000	0.000007	0.064637
1.579000	-0.101470	-0.034907	1.000000	-1.506508	0.000013	-0.006652	0.000000	0.000000	0.000000	0.000007	0.026377
1.590000	-0.101531	-0.023998	1.000000	-0.684536	-0.000003	0.005066	0.000000	0.000000	0.000000	0.000007	-0.033166
1.600000	-0.101531	-0.017453	1.000000	-0.325577	0.000008	0.010335	0.000000	0.000000	0.000000	0.000007	0.027455
1.610000	-0.101531	-0.017453	1.000000	0.917790	-0.000011	0.008013	0.000000	0.000000	0.000000	0.000007	-0.068729
1.619000	-0.101519	-0.021332	1.000000	0.168071	-0.000012	0.002123	0.000000	0.000000	0.000000	0.000007	0.022934
1.630000	-0.101519	-0.012467	1.000000	0.671534	-0.000033	0.009976	0.000000	0.000000	0.000000	0.000007	0.142089
1.640000	-0.101507	-0.012467	1.000000	0.963474	-0.000039	0.007548	0.000000	0.000000	0.000000	0.000007	-0.037516
1.650000	-0.101507	-0.008727	1.000000	0.499129	-0.000027	0.009254	0.000000	0.000000	0.000000	0.000007	-0.037273
1.660000	-0.101482	-0.008727	1.000000	-0.749904	0.000043	0.006944	0.000000	0.000000	0.000000	0.000007	-0.081012
1.670000	-0.101433	-0.004987	1.000000	0.327351	0.000160	0.008825	0.000000	0.000000	0.000000	0.000007	0.002863
1.680000	-0.101384	-0.008727	1.000000	-2.590028	0.000278	0.002950	0.000000	0.000000	0.000000	0.000007	0.087306
1.690000	-0.101335	-0.008727	1.000000	-0.247010	0.000380	0.001891	0.000000	0.000000	0.000000	0.000007	-0.041509
1.700000	-0.101286	-0.013575	1.000000	-0.260326	0.000473	-0.003722	0.000000	0.000000	0.000000	0.000007	0.038141
