当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
0.450000	0.014401	0.000000	0.000000	0.478438	-0.000275	-0.004413	0.001010	0.000000	0.000000	0.001018	0.012374	-0.007597
0.460000	0.014879	0.005818	1.000000	1.914865	0.000203	0.001261	0.000001	0.000000	0.000000	0.000009	-0.000137	-0.007367
0.471000	0.015395	0.005818	0.000000	0.046076	-0.000389	0.000630	0.001010	0.000000	0.000000	0.001018	-0.000137	-0.007367
0.481000	0.015861	0.005818	0.000000	1.079801	-0.000872	0.000434	0.001011	0.000000	0.000000	0.001018	-0.000137	-0.007367
0.490000	0.016315	0.007480	0.000000	-1.102523	-0.001349	0.000238	0.001011	0.000000	0.000000	0.001019	-0.000137	-0.007367
0.500000	0.016719	0.007480	0.000000	-0.124871	-0.001819	0.000046	0.001011	0.000000	0.000000	0.001020	-0.000137	-0.007367
0.511000	0.017173	0.010472	1.000000	0.316328	0.000013	0.004513	0.000001	0.000000	0.000000	0.000010	-0.007305	0.012402
0.521000	0.017578	0.010472	0.000000	-0.467269	-0.000434	0.002228	0.001011	0.000000	0.000000	0.001019	-0.007305	0.012402
0.530000	0.017983	0.010472	0.000000	-0.487644	-0.000848	0.001975	0.001011	0.000000	0.000000	0.001019	-0.007305	0.012402
0.540000	0.018363	0.005818	1.000000	-1.220745	-0.000048	-0.002887	0.000001	0.000000	0.000000	0.000010	0.013406	-0.001045
0.551000	0.018756	0.005818	0.000000	0.013899	-0.000396	-0.001780	0.001010	0.000000	0.000000	0.001018	0.013406	-0.001045
0.561000	0.019087	0.005818	0.000000	1.540138	-0.000762	-0.001858	0.001011	0.000000	0.000000	0.001019	0.013406	-0.001045
0.570000	0.019430	0.010472	1.000000	0.523416	-0.000050	0.002729	0.000001	0.000000	0.000000	0.000009	-0.006267	-0.016783
0.580000	0.019774	0.010472	0.000000	0.791091	-0.000352	0.001508	0.001010	0.000000	0.000000	0.001018	-0.006267	-0.016783
0.591000	0.020142	0.005818	1.000000	-0.198681	0.000048	-0.003243	0.000001	0.000000	0.000000	0.000009	0.011106	0.017847
