当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
0.460000	-0.003619	0.000000	0.000000	1.671552	0.001642	-0.000779	0.001012	0.000000	0.000000	0.001022	-0.007664	0.001579
0.470000	-0.003839	0.000000	0.000000	-0.216309	0.001826	-0.000581	0.001012	0.000000	0.000000	0.001024	-0.007664	0.001579
0.480000	-0.004060	0.000000	0.000000	-0.059779	0.002006	-0.000390	0.001012	0.000000	0.000000	0.001025	-0.007664	0.001579
0.489000	-0.004293	0.000000	0.000000	0.638696	0.002183	-0.000207	0.001013	0.000000	0.000000	0.001026	-0.007664	0.001579
0.500000	-0.004551	0.000000	0.000000	0.298773	0.002356	-0.000032	0.001013	0.000000	0.000000	0.001028	-0.007664	0.001579
0.510000	-0.004772	0.000000	0.000000	-0.478795	0.002524	0.000134	0.001014	0.000000	0.000000	0.001030	-0.007664	0.001579
0.520000	-0.005005	0.000000	1.000000	1.471402	-0.000625	0.000290	0.000004	0.000000	0.000000	0.000022	0.014275	-0.016540
0.530000	-0.005226	0.000000	0.000000	0.682247	0.000176	0.000219	0.001011	0.000000	0.000000	0.001021	0.014275	-0.016540
0.540000	-0.005483	0.000000	0.000000	0.997919	0.000391	0.000365	0.001011	0.000000	0.000000	0.001021	0.014275	-0.016540
0.550000	-0.005704	0.000000	0.000000	-1.911083	0.000605	0.000512	0.001011	0.000000	0.000000	0.001022	0.014275	-0.016540
0.560000	-0.005925	-0.004987	1.000000	-0.329504	-0.000101	-0.004330	0.000001	0.000000	0.000000	0.000013	-0.005421	-0.004276
0.570000	-0.006133	-0.004987	0.000000	1.333399	0.000167	-0.001597	0.001011	0.000000	0.000000	0.001019	-0.005421	-0.004276
0.580000	-0.006354	0.000000	1.000000	1.237356	-0.000083	0.003618	0.000001	0.000000	0.000000	0.000010	0.000098	0.002799
0.590000	-0.006550	-0.004987	1.000000	0.478438	-0.000055	-0.002827	0.000000	0.000000	0.000000	0.000008	-0.007597	-0.010068
0.600000	-0.006722	-0.004987	0.000000	-0.013677	0.000139	-0.001753	0.001010	0.000000	0.000000	0.001018	-0.007597	-0.010068
0.610000	-0.006882	0.000000	1.000000	0.046076	-0.000031	0.003354	0.000000	0.000000	0.000000	0.000008	-0.007367	0.019149
0.620000	-0.007041	-0.008727	1.000000	-0.124871	-0.000016	-0.006372	0.000000	0.000000	0.000000	0.000008	0.010798	-0.011025
0.630000	-0.007176	-0.008727	0.000000	-0.730471	0.000136	-0.004558	0.001010	0.000000	0.000000	0.001017	0.010798	-0.011025
0.640000	-0.007323	-0.004987	1.000000	-0.467269	-0.000015	-0.000709	0.000000	0.000000	0.000000	0.000008	0.012402	0.003163
0.650000	-0.007446	-0.004987	0.000000	-0.487644	0.000107	-0.000438	0.001010	0.000000	0.000000	0.001017	0.012402	0.003163
0.660000	-0.007569	-0.004987	0.000000	1.340642	0.000209	-0.000385	0.001011	0.000000	0.000000	0.001018	0.012402	0.003163
0.670000	-0.007667	-0.004987	0.000000	-0.104545	0.000298	-0.000359	0.001011	0.000000	0.000000	0.001018	0.012402	0.003163
0.680000	-0.007765	-0.004987	0.000000	-1.220745	0.000375	-0.000355	0.001011	0.000000	0.000000	0.001019	0.012402	0.003163
0.690000	-0.007838	0.000000	1.000000	-0.626691	-0.000074	0.004615	0.000001	0.000000	0.000000	0.000009	0.000139	0.015401
0.700000	-0.007912	0.000000	0.000000	-1.678300	0.000055	0.002691	0.001011	0.000000	0.000000	0.001018	0.000139	0.015401
0.710000	-0.007961	0.000000	0.000000	0.523416	0.000141	0.002569	0.001011	0.000000	0.000000	0.001019	0.000139	0.015401
0.720000	-0.008022	-0.011636	1.000000	1.784696	0.000047	-0.009167	0.000001	0.000000	0.000000	0.000009	0.007911	0.011106
